,entry_date,property_type,Tipology,Condition,Location,Price,areas_sqm,euros/sqm,Latitude,Longitude
238,10/09/20,Apartments,T2,New,"Aveiro, Esgueira",420000,125,3360,"40,641054","-8,609025"
239,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",165000,112,1473,"40,65112237","-8,643400982"
240,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",370000,115,3229,"40,64635","-8,6361356"
241,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",182000,110,1655,"40,6453481","-8,6311009"
242,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",135000,118,1145,"40,656933","-8,606493"
243,10/09/20,Apartments,T3,Used,"Aveiro,Aveiro,Esgueira,Praceta Mrio Nascimento, Esgueira, Aveiro",139500,115,1213,"40,64278702","-8,614357647"
244,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",395000,142,2778,"40,64852","-8,62811"
245,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",316500,113,2801,"40,64852","-8,62811"
246,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",297500,83 ,3584,"40,64852","-8,62811"
247,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",140000,140,1000,"40,64905","-8,628241"
248,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",162500,139,1169,"40,64548","-8,630362"
249,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",170000,112,1518,"40,64852","-8,62811"
250,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",162500,150,1083,"40,64852","-8,62811"
251,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",140000,140,1000,"40,64905","-8,628241"
252,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",300000,136,2206,"40,64852","-8,62811"
253,10/09/20,Apartments,T3,New,"Aveiro, Esgueira",182000,115,1583,"40,64852","-8,62811"
254,10/09/20,Apartments,T3,Renovated,"Aveiro,Aveiro,Esgueira,Rua Jos Luciano de Castro - Esgueira, Esgueira, Aveiro",175000,170,1029,"40,64708","-8,63613"
255,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",140000,140,1000,"40,64852","-8,62811"
256,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",125000,125,1000,"40,641054","-8,609025"
257,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",182000,120,1517,"40,64852","-8,62811"
258,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",140000,140,1000,"40,64852","-8,62811"
259,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",120000,100,1200,"40,654243","-8,625017"
260,10/09/20,Apartments,T3,Renovated,"Aveiro, Esgueira",170000,165,1030,"40,641054","-8,609025"
261,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",370000,115,3217,"40,6455","-8,63036"
262,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",300000,113,2655,"40,6455","-8,63036"
263,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",150000,90 ,1667,"40,64852","-8,62811"
264,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",370000,115,3229,"40,64852","-8,62811"
265,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",330000,109,3017,"40,64852","-8,62811"
266,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",329000,113,2912,"40,64852","-8,62811"
267,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",395000,141,2801,"40,64852","-8,62811"
268,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",316500,113,2801,"40,64852","-8,62811"
269,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",315900,114,2771,"40,64852","-8,62811"
270,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",297500,114,2610,"40,64852","-8,62811"
271,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",291400,114,2556,"40,64852","-8,62811"
272,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",145000,111,1310,"40,64852","-8,62811"
273,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",159000,123,1293,"40,64852","-8,62811"
274,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",95000,120,792,"40,64852","-8,62811"
275,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",195000,121,1609,"40,64905","-8,628241"
276,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",451000,192,2349,"40,640564","-8,637129"
277,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",291400,115,2534,"40,640564","-8,637129"
278,10/09/20,Apartments,T3,Renovated,"Aveiro, Esgueira",173000,125,1384,"40,64981","-8,62432"
279,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",300000,183,1639,"40,64852","-8,62811"
280,10/09/20,Apartments,T3,Renovated,"Aveiro, Esgueira",159000,100,1590,"40,648339","-8,629699"
281,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",395000,141,2801,"40,64852","-8,62811"
282,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",316500,113,2801,"40,64852","-8,62811"
283,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",297500,114,2610,"40,64852","-8,62811"
284,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",291400,114,2556,"40,64852","-8,62811"
285,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",329000,113,2912,"40,64852","-8,62811"
286,10/09/20,Apartments,T3,Used,"Aveiro, Esgueira",315900,114,2771,"40,64852","-8,62811"
287,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",450000,142,3161,"40,64635","-8,6361356"
288,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",180000,125,1440,"40,64852","-8,62811"
289,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,139,1511,"40,64905","-8,628241"
290,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,149,1456,"40,64905","-8,628241"
291,10/09/20,Apartments,T4,Used,"Aveiro,Aveiro,Esgueira,Largo Senhora do çlamo - Esgueira, Esgueira, Aveiro",240000,180,1333,"40,6469536","-8,637378"
292,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64905","-8,628241"
293,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",450000,142,3161,"40,64852","-8,62811"
294,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",451000,161,2801,"40,64852","-8,62811"
295,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",450000,142,3169,"40,6455","-8,63036"
296,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",159000,116,1371,"40,655972","-8,6135155"
297,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,172,1262,"40,64548","-8,630362"
298,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,172,1262,"40,64548","-8,630362"
299,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64548","-8,630362"
300,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,126,1722,"40,64548","-8,630362"
301,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,110,1909,"40,64548","-8,630362"
302,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,172,1262,"40,64905","-8,628241"
303,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,172,1262,"40,64548","-8,630362"
304,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64548","-8,630362"
305,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64548","-8,630362"
306,10/09/20,Apartments,T4,New,"Aveiro, Esgueira",210000,162,1296,"40,64852","-8,62811"
307,10/09/20,Apartments,T4,New,"Aveiro, Esgueira",210000,172,1221,"40,64105","-8,60903"
308,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64548","-8,630362"
309,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,172,1262,"40,64548","-8,630362"
310,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64852","-8,62811"
311,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,172,1262,"40,64852","-8,62811"
312,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,160,1313,"40,64905","-8,628241"
313,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,165,1315,"40,64905","-8,628241"
314,10/09/20,Apartments,T4,Renovated,"Aveiro, Esgueira",215000,130,1654,"40,64548","-8,630362"
315,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64548","-8,630362"
316,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",451000,161,2801,"40,64852","-8,62811"
317,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64608295","-8,63891936"
318,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,170,1276,"40,64608295","-8,63891936"
319,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64852","-8,62811"
320,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,172,1262,"40,64852","-8,62811"
321,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",216000,172,1256,"40,64905","-8,628241"
322,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,150,1447,"40,64905","-8,628241"
323,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64852","-8,62811"
324,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,172,1262,"40,64852","-8,62811"
325,10/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,150,1400,"40,64905","-8,628241"
326,21/09/20,Apartments,T4,Used,"Aveiro, Esgueira",159000,116,1371,"40,654656","-8,613505"
327,21/09/20,Apartments,T4,Used,"Aveiro,Aveiro,Esgueira,Rua das Pombas - Esgueira, Esgueira, Aveiro",159000,116,1371,"40,65354347","-8,614981127"
328,21/09/20,Apartments,T4,Used,"Aveiro, Esgueira",451000,161,2801,"40,64063263","-8,63613987"
329,21/09/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,162,1296,"40,64712143","-8,634781837"
330,21/09/20,Apartments,T4,Used,"Aveiro, Esgueira",217000,170,1276,"40,64712143","-8,634781837"
331,22/10/20,Apartments,T4,Used,"Aveiro, Esgueira",451000,161,2801,"40,64852","-8,62811"
332,22/10/20,Apartments,T4,Used,"Aveiro, Esgueira",253000,181,1398,"40,640344","-8,611532"
333,22/10/20,Apartments,T4,Used,"Aveiro, Esgueira",451000,161,2801,"40,64852","-8,62811"
334,22/10/20,Apartments,T4,Used,"Aveiro, Esgueira",275000,160,1719,"40,64852","-8,62811"
335,22/10/20,Apartments,T4,Used,"Aveiro, Esgueira",210000,172,1221,"40,64061805","-8,606825076"
336,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",212000,139,1521,"40,6457591","-8,6308679"
337,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",140000,140,1000,"40,647846","-8,6279149"
338,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",115000,103,1117,"40,64852","-8,62811"
339,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",329000,113,2912,"40,64063263","-8,63613987"
340,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",255000,92 ,2772,"40,64063263","-8,63613987"
341,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",395000,141,2801,"40,64063263","-8,63613987"
342,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",239500,92 ,2603,"40,64063263","-8,63613987"
343,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",316500,113,2801,"40,64063263","-8,63613987"
344,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",315900,114,2771,"40,64063263","-8,63613987"
345,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",291400,114,2556,"40,64063263","-8,63613987"
346,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",329000,114,2886,"40,64063263","-8,63613987"
347,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",315900,115,2747,"40,64063263","-8,63613987"
348,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",297500,114,2610,"40,64063263","-8,63613987"
349,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",451000,192,2349,"40,64063263","-8,63613987"
350,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",291400,115,2534,"40,64063263","-8,63613987"
351,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",175000,170,1029,"40,64708","-8,63613"
352,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",140000,125,1122,"40,64852","-8,62811"
353,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",165000,150,1100,"40,64852","-8,62811"
354,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",170000,170,1000,"40,643375","-8,613235"
355,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",120000,100,1200,"40,65359116","-8,625397682"
356,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",160000,176,907,"40,64548","-8,630362"
357,22/10/20,Apartments,T3,Used,"Aveiro, Esgueira",315900,114,2771,"40,64852","-8,62811"
358,10/09/20,Apartments,T2,Used,"Aveiro,êlhavo,Gafanha da Nazar,Alameda Prior Sardo, Gafanha da Nazar, êlhavo, Aveiro",115000,84 ,1369,"40,640328","-8,706084"
359,10/09/20,Apartments,T1,Used,"Aveiro,êlhavo,Gafanha da Nazar,Rua de So Rui, Gafanha da Nazar, êlhavo, Aveiro",55000,99 ,556,"40,636373","-8,700461"
360,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",93500,65 ,1438,"40,63716","-8,714625"
361,10/09/20,Apartments,T2,Used,"Aveiro,êlhavo,Gafanha da Nazar,Avenida Jos Estevo, Gafanha da Nazar, êlhavo, Aveiro",112000,70 ,1600,"40,63690057","-8,707533466"
362,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",190000,128,1485,"40,63592502","-8,707563985"
363,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",135000,94 ,1436,"40,638599","-8,716051"
364,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",205000,136,1507,"40,638599","-8,716051"
365,10/09/20,Apartments,T2,Used,"Aveiro,êlhavo,Gafanha da Nazar,Avenida Jos Estevo, Gafanha da Nazar, êlhavo, Aveiro",170000,114,1493,"40,63703731","-8,708177302"
366,10/09/20,Apartments,T2,Used,"Aveiro,êlhavo,Gafanha da Nazar,Avenida Jos Estevo, Gafanha da Nazar, êlhavo, Aveiro",135000,88 ,1543,"40,63703731","-8,708177302"
367,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",170000,51 ,3366,"40,64267969","-8,739066124"
368,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",180000,50 ,3600,"40,64267969","-8,739066124"
369,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",170000,47 ,3617,"40,64267969","-8,739066124"
370,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",170000,50 ,3434,"40,64267969","-8,739066124"
371,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",175000,50 ,3535,"40,64267969","-8,739066124"
372,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",160000,53 ,3019,"40,64267969","-8,739066124"
373,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",280000,123,2276,"40,6425","-8,74831"
374,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",350000,104,3365,"40,64267969","-8,739066124"
375,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",350000,132,2652,"40,64267969","-8,739066124"
376,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",290000,104,2788,"40,64267969","-8,739066124"
377,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",280000,102,2759,"40,64267969","-8,739066124"
378,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",330000,102,3251,"40,64267969","-8,739066124"
379,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",175000,72 ,2431,"40,63716","-8,714625"
380,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",93500,65 ,1438,"40,6372757","-8,720398"
381,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",93500,85 ,1100,"40,63716","-8,714625"
382,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",134000,73 ,1836,"40,638599","-8,716051"
383,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",135000,88 ,1543,"40,638599","-8,716051"
384,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",155000,103,1503,"40,638599","-8,716051"
385,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",152000,101,1503,"40,638599","-8,716051"
386,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",145000,96 ,1510,"40,638599","-8,716051"
387,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",170000,114,1493,40.639276097708986,-8.701167358115226
388,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",205000,136,1506,"40,638599","-8,716051"
389,10/09/20,Apartments,T2,Used,"Aveiro,êlhavo,Gafanha da Nazar,Avenida Ferno de Magalhes, Gafanha da Nazar, êlhavo, Aveiro",230000,85 ,2706,"40,64297335","-8,736898708"
390,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",290000,135,2148,"40,638599","-8,716051"
391,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",180000,80 ,2250,"40,638599","-8,716051"
392,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",315000,120,2636,"40,63716","-8,714625"
393,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",340000,120,2845,"40,63716","-8,714625"
394,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",240000,103,2330,"40,63716","-8,714625"
395,10/09/20,Apartments,T2,New,"Ílhavo, Gafanha da Nazaré",280000,100,2800,"40,63716","-8,714625"
396,10/09/20,Apartments,T1,New,"Ílhavo, Gafanha da Nazaré",170000,80 ,2125,"40,63716","-8,714625"
397,10/09/20,Apartments,T2,New,"Ílhavo, Gafanha da Nazaré",290000,98 ,2959,"40,63716","-8,714625"
398,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",205000,136,1506,"40,63716","-8,714625"
399,10/09/20,Apartments,T2,New,"Ílhavo, Gafanha da Nazaré",240000,103,2330,"40,63716","-8,714625"
400,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",345000,125,2751,"40,63716","-8,714625"
401,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",207500,70 ,2964,"40,63716","-8,714625"
402,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",325000,100,3240,"40,63716","-8,714625"
403,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",315000,100,3141,"40,63716","-8,714625"
404,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",495000,116,4253,"40,63716","-8,714625"
405,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",165500,90 ,1839,"40,638599","-8,716051"
406,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",185000,112,1652,"40,638599","-8,716051"
407,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",169800,90 ,1887,"40,6372757","-8,720398"
408,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",207500,52 ,3990,"40,63716","-8,714625"
409,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",149000,101,1475,"40,63994208","-8,705312387"
410,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",149000,200,745,"40,63716","-8,714625"
411,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",145000,87 ,1660,"40,63716","-8,714625"
412,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",129000,139,928,"40,630072","-8,702466"
413,10/09/20,Apartments,T0,Used,"Ílhavo, Gafanha da Nazaré",85000,36 ,2371,"40,63716","-8,714625"
414,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",149000,205,727,"40,63716","-8,714625"
415,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",299000,100,2990,"40,6389993","-8,7461127"
416,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",168000,80 ,2100,"40,63716","-8,714625"
417,10/09/20,Apartments,T1,Used,"Ílhavo, Gafanha da Nazaré",170000,70 ,2429,"40,6427","-8,73752"
418,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",170000,103,1650,"40,6372757","-8,720398"
419,10/09/20,Apartments,T2,New,"Ílhavo, Gafanha da Nazaré",255000,75 ,3400,"40,63716","-8,714625"
420,10/09/20,Apartments,T2,New,"Ílhavo, Gafanha da Nazaré",255000,79 ,3248,"40,63716","-8,714625"
421,10/09/20,Apartments,T2,New,"Ílhavo, Gafanha da Nazaré",250000,84 ,2976,"40,63716","-8,714625"
422,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",165000,86 ,1919,"40,638599","-8,716051"
423,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",495000,138,3600,"40,63716","-8,714625"
424,10/09/20,Apartments,T2,Used,"Ílhavo, Gafanha da Nazaré",133900,90 ,1488,"40,63716","-8,714625"
425,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",190000,127,1496,"40,638599","-8,716051"
426,10/09/20,Apartments,T3,Used,"Aveiro,êlhavo,Gafanha da Nazar,Avenida Jos Estevo, Gafanha da Nazar, êlhavo, Aveiro",190000,128,1485,"40,63703731","-8,708177302"
427,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",495000,137,3613,"40,638599","-8,716051"
428,10/09/20,Apartments,T3,Used,"Aveiro,êlhavo,Gafanha da Nazar,Rua da Quinta da Barra, Gafanha da Nazar, êlhavo, Aveiro",425000,188,2261,"40,63517508","-8,744289594"
429,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",425000,188,2261,"40,63716","-8,714625"
430,10/09/20,Apartments,T3,Used,"Aveiro,êlhavo,Gafanha da Nazar,Beco das Flores, Gafanha da Nazar, êlhavo, Aveiro",340000,169,2012,"40,63716","-8,714625"
431,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",340000,284,1197,"40,6436782","-8,7429852"
432,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",285000,142,2007,"40,63716","-8,714625"
433,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",495000,137,3613,"40,6372757","-8,720398"
434,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",190000,128,1485,"40,638599","-8,716051"
435,10/09/20,Apartments,T3,New,"Ílhavo, Gafanha da Nazaré",395000,123,3224,"40,63716","-8,714625"
436,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",165000,105,1571,"40,638599","-8,716051"
437,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",285000,95 ,3000,"40,6372757","-8,720398"
438,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",460000,145,3172,"40,6372757","-8,720398"
439,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",600000,157,3822,"40,63716","-8,714625"
440,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",340000,272,1252,"40,63716","-8,714625"
441,10/09/20,Apartments,T3,New,"Ílhavo, Gafanha da Nazaré",390000,130,3000,"40,63716","-8,714625"
442,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",170000,95 ,1799,"40,63716","-8,714625"
443,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",130000,125,1040,"40,6372757","-8,720398"
444,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",365000,151,2417,"40,63716","-8,714625"
445,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",380000,292,1301,"40,63716","-8,714625"
446,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",390000,200,1950,"40,63716","-8,714625"
447,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",230000,94 ,2447,"40,63716","-8,714625"
448,10/09/20,Apartments,T4,Used,"Aveiro,êlhavo,Gafanha da Nazar,Rua Almeida Garrett, Gafanha da Nazar, êlhavo, Aveiro",139900,205,682,"40,6372757","-8,720398"
449,10/09/20,Apartments,T3,Renovated,"Ílhavo, Gafanha da Nazaré",340000,127,2677,"40,638599","-8,716051"
450,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",390000,151,2583,"40,64263091","-8,738357185"
451,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",395000,161,2461,"40,64266347","-8,738550304"
452,10/09/20,Apartments,T3,Used,"Ílhavo, Gafanha da Nazaré",400000,157,2556,"40,64253322","-8,738421558"
453,10/09/20,Apartments,T2,New,"Aveiro,Aveiro,Glria e Vera Cruz,Glria e Vera Cruz, Aveiro",295000,120,2458,"40,6387672","-8,650039"
454,10/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Glria e Vera Cruz,Avenida do Doutor Loureno Peixinho, Glria e Vera Cruz, Aveiro",175000,94 ,1868,"40,643988","-8,642488"
455,10/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Glria e Vera Cruz,Glria e Vera Cruz, Aveiro",175000,94 ,1868,"40,6387672","-8,650039"
456,10/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Glria e Vera Cruz,Sem Nome, Glria e Vera Cruz, Aveiro",230000,73 ,3151,"40,640313","-8,651806"
457,10/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Glria e Vera Cruz,Sem Nome, Glria e Vera Cruz, Aveiro",250000,55 ,4522,"40,640313","-8,651806"
458,10/09/20,Apartments,T2,Used,"Aveiro,Aveiro,Glria e Vera Cruz,Sem Nome, Glria e Vera Cruz, Aveiro",248500,100,2497,"40,641808","-8,644721"
